frame.time,ip.src,ip.dst,eth.src,eth.dst,tcp.port,udp.port,_ws.col.Info,data.text
"Nov 17, 2024 15:23:46.270638000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1422513 Ack=959169 Win=14182 Len=0",
"Nov 17, 2024 15:23:46.338708000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1422513 Ack=959169 Win=14182 Len=112",
"Nov 17, 2024 15:23:46.379412000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959169 Ack=1422625 Win=2052 Len=0",
"Nov 17, 2024 15:23:46.399096000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [PSH, ACK] Seq=959169 Ack=1422625 Win=2052 Len=368",
"Nov 17, 2024 15:23:46.416018000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1422625 Ack=959537 Win=14182 Len=0",
"Nov 17, 2024 15:23:46.604352000 IST","151.101.38.172","172.20.10.4","aa:ab:b5:01:10:64","c0:35:32:26:48:bb","80,51750",,"[TCP Retransmission] 80 → 51750 [ACK] Seq=22401 Ack=1 Win=280 Len=1400",
"Nov 17, 2024 15:23:46.604440000 IST","172.20.10.4","151.101.38.172","c0:35:32:26:48:bb","aa:ab:b5:01:10:64","51750,80",,"51750 → 80 [ACK] Seq=1 Ack=23801 Win=514 Len=0 SLE=25201 SRE=26601",
"Nov 17, 2024 15:23:46.667175000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1422625 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.667175000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1424085 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.667175000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1425545 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.667175000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1427005 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.667175000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1428465 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.667175000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1429925 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.667270000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1431385 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.668932000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1431385 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.668932000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1432845 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.668932000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1434305 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.668932000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1435765 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.669020000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1437225 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.676662000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1437225 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.676662000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1438685 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.676749000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1440145 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.679216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1440145 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.679216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1441605 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.679291000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1443065 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.682691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1443065 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.682691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1444525 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.682691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1445985 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.682691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1447445 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.682691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1448905 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.682691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1450365 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.682791000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1451825 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.683744000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1451825 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.685448000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1453285 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.685448000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1454745 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.685448000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1456205 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.685551000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1457665 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.686607000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1457665 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.686607000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1459125 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.686607000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1460585 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.686607000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1462045 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.686701000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1463505 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.688392000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1463505 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.688392000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1464965 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.688479000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1466425 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1466425 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1467885 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1469345 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1470805 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1472265 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1473725 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1475185 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1476645 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1478105 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1479565 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1481025 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1482485 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1483945 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1485405 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1486865 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1488325 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1489785 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1491245 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702792000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1492705 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.702936000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1494165 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1494165 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1495625 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1497085 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1498545 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1500005 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1501465 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1502925 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1504385 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1505845 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1507305 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1508765 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1510225 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.723420000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1511685 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1511685 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1513145 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1514605 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1516065 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1517525 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1518985 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1520445 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724440000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1521905 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.724475000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1523365 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1523365 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1524825 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1526285 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1527745 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1529205 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1530665 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736014000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1532125 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.736082000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1533585 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1533585 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1535045 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1536505 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1537965 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1539425 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1540885 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1542345 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1543805 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1545265 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1546725 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1548185 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1549645 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738072000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=1551105 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.738133000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=959537 Ack=1552565 Win=2053 Len=0",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1552565 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1554025 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1555485 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1556945 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1558405 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1559865 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1561325 Ack=959537 Win=14182 Len=1460",
"Nov 17, 2024 15:23:46.741691000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=1562785 Ack=959537 Win=14182 Len=1460",
